enterprise_id,month,in_all_invoice_count,in_valid_invoice_count,in_void_invoice_count,in_positive_invoice_count,in_negative_invoice_count,in_zero_invoice_count,in_valid_positive_invoice_count,in_valid_negative_invoice_count,in_valid_zero_invoice_count,in_positive_amount_10k,in_negative_amount_10k,in_net_amount_10k,in_abs_amount_10k,out_all_invoice_count,out_valid_invoice_count,out_void_invoice_count,out_positive_invoice_count,out_negative_invoice_count,out_zero_invoice_count,out_valid_positive_invoice_count,out_valid_negative_invoice_count,out_valid_zero_invoice_count,out_positive_amount_10k,out_negative_amount_10k,out_net_amount_10k,out_abs_amount_10k,active_month
E26,2018-12,27,25,2,27,0,0,25,0,0,151.915531,0,151.915531,151.915531,14,14,0,14,0,0,14,0,0,131.979966,0,131.979966,131.979966,True
E26,2019-01,18,18,0,18,0,0,18,0,0,102.225304,0,102.225304,102.225304,24,21,3,24,0,0,21,0,0,217.919013,0,217.919013,217.919013,True
E26,2019-02,10,10,0,10,0,0,10,0,0,35.407222,0,35.407222,35.407222,7,6,1,7,0,0,6,0,0,50.1495,0,50.1495,50.1495,True
E26,2019-03,37,36,1,37,0,0,36,0,0,453.698425,0,453.698425,453.698425,46,45,1,46,0,0,45,0,0,462.183065,0,462.183065,462.183065,True
E26,2019-04,19,19,0,19,0,0,19,0,0,102.773468,0,102.773468,102.773468,11,10,1,11,0,0,10,0,0,93.4153,0,93.4153,93.4153,True
E26,2019-05,21,21,0,21,0,0,21,0,0,157.60183,0,157.60183,157.60183,12,11,1,12,0,0,11,0,0,101.242183,0,101.242183,101.242183,True
E26,2019-06,24,24,0,24,0,0,24,0,0,176.521648,0,176.521648,176.521648,20,18,2,20,0,0,18,0,0,196,0,196,196,True
E26,2019-07,22,20,2,22,0,0,20,0,0,166.809235,0,166.809235,166.809235,19,16,3,19,0,0,16,0,0,150.5746,0,150.5746,150.5746,True
E26,2019-08,20,18,2,20,0,0,18,0,0,113.470614,0,113.470614,113.470614,12,12,0,12,0,0,12,0,0,108.693011,0,108.693011,108.693011,True
E26,2019-09,20,20,0,20,0,0,20,0,0,127.749825,0,127.749825,127.749825,14,12,2,14,0,0,12,0,0,124.938018,0,124.938018,124.938018,True
E26,2019-10,12,11,1,12,0,0,11,0,0,38.389816,0,38.389816,38.389816,9,8,1,9,0,0,8,0,0,63.778412,0,63.778412,63.778412,True
E26,2019-11,18,18,0,18,0,0,18,0,0,65.800612,0,65.800612,65.800612,9,5,4,9,0,0,5,0,0,38.720418,0,38.720418,38.720418,True
E26,2019-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
E26,2020-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
E26,2020-02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
E27,2016-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
E27,2016-11,19,15,4,19,0,0,15,0,0,63.70143,0,63.70143,63.70143,18,18,0,18,0,0,18,0,0,83.558672,0,83.558672,83.558672,True
E27,2016-12,32,32,0,32,0,0,32,0,0,76.937908,0,76.937908,76.937908,11,11,0,11,0,0,11,0,0,50.519415,0,50.519415,50.519415,True
E27,2017-01,36,34,2,35,1,0,33,1,0,168.212077,4.3935,163.818577,172.605577,38,36,2,38,0,0,36,0,0,146.044987,0,146.044987,146.044987,True
E27,2017-02,23,22,1,22,1,0,21,1,0,110.996996,2.58835,108.408646,113.585346,39,36,3,39,0,0,36,0,0,174.451058,0,174.451058,174.451058,True
E27,2017-03,56,55,1,56,0,0,55,0,0,87.097564,0,87.097564,87.097564,22,22,0,22,0,0,22,0,0,71.361074,0,71.361074,71.361074,True
E27,2017-04,22,22,0,22,0,0,22,0,0,47.89299,0,47.89299,47.89299,30,29,1,30,0,0,29,0,0,45.482177,0,45.482177,45.482177,True
E27,2017-05,28,26,2,28,0,0,26,0,0,47.744952,0,47.744952,47.744952,6,6,0,6,0,0,6,0,0,11.710426,0,11.710426,11.710426,True
E27,2017-06,23,22,1,22,1,0,21,1,0,42.667155,0.859564,41.807591,43.526719,33,32,1,33,0,0,32,0,0,128.612838,0,128.612838,128.612838,True
E27,2017-07,24,24,0,24,0,0,24,0,0,12.174337,0,12.174337,12.174337,24,21,3,24,0,0,21,0,0,20.449691,0,20.449691,20.449691,True
E27,2017-08,48,46,2,40,8,0,38,8,0,79.132197,0.16059,78.971607,79.292787,27,25,2,27,0,0,25,0,0,61.315471,0,61.315471,61.315471,True
E27,2017-09,61,60,1,61,0,0,60,0,0,180.99757,0,180.99757,180.99757,39,39,0,39,0,0,39,0,0,144.720143,0,144.720143,144.720143,True
E27,2017-10,60,56,4,54,6,0,50,6,0,139.880195,0.085378,139.794817,139.965573,37,35,2,37,0,0,35,0,0,108.430487,0,108.430487,108.430487,True
E27,2017-11,51,51,0,51,0,0,51,0,0,81.44899,0,81.44899,81.44899,29,27,2,29,0,0,27,0,0,111.169216,0,111.169216,111.169216,True
E27,2017-12,54,51,3,53,1,0,50,1,0,107.954831,2.0188,105.936031,109.973631,62,58,4,62,0,0,58,0,0,114.785215,0,114.785215,114.785215,True
E27,2018-01,75,66,9,75,0,0,66,0,0,228.443524,0,228.443524,228.443524,41,41,0,41,0,0,41,0,0,177.849114,0,177.849114,177.849114,True
E27,2018-02,40,40,0,40,0,0,40,0,0,64.67836,0,64.67836,64.67836,15,13,2,15,0,0,13,0,0,51.07012,0,51.07012,51.07012,True
E27,2018-03,66,66,0,66,0,0,66,0,0,98.145589,0,98.145589,98.145589,37,32,5,37,0,0,32,0,0,127.231549,0,127.231549,127.231549,True
E27,2018-04,70,69,1,70,0,0,69,0,0,141.279847,0,141.279847,141.279847,59,58,1,59,0,0,58,0,0,198.538917,0,198.538917,198.538917,True
E27,2018-05,71,65,6,71,0,0,65,0,0,122.027062,0,122.027062,122.027062,26,25,1,26,0,0,25,0,0,60.707983,0,60.707983,60.707983,True
E27,2018-06,55,52,3,54,1,0,51,1,0,95.83354,0.0329,95.80064,95.86644,44,42,2,43,1,0,41,1,0,137.608335,0.01889,137.589445,137.627225,True
E27,2018-07,65,64,1,65,0,0,64,0,0,77.589871,0,77.589871,77.589871,29,29,0,29,0,0,29,0,0,77.840794,0,77.840794,77.840794,True
E27,2018-08,59,57,2,59,0,0,57,0,0,109.795639,0,109.795639,109.795639,40,38,2,39,1,0,37,1,0,113.809249,3.77306,110.036189,117.582309,True
E27,2018-09,89,79,10,89,0,0,79,0,0,143.887854,0,143.887854,143.887854,57,52,5,57,0,0,52,0,0,154.438871,0,154.438871,154.438871,True
E27,2018-10,69,64,5,69,0,0,64,0,0,163.319309,0,163.319309,163.319309,38,37,1,38,0,0,37,0,0,165.233778,0,165.233778,165.233778,True
E27,2018-11,82,77,5,82,0,0,77,0,0,179.236253,0,179.236253,179.236253,41,40,1,40,1,0,39,1,0,156.6016,1.8,154.8016,158.4016,True
E27,2018-12,99,98,1,99,0,0,98,0,0,256.793425,0,256.793425,256.793425,49,46,3,49,0,0,46,0,0,176.691266,0,176.691266,176.691266,True
E27,2019-01,104,101,3,104,0,0,101,0,0,224.524967,0,224.524967,224.524967,19,18,1,19,0,0,18,0,0,57.366379,0,57.366379,57.366379,True
E27,2019-02,50,50,0,49,1,0,49,1,0,70.687668,0.0189,70.668768,70.706568,61,57,4,58,3,0,54,3,0,302.855699,1.227,301.628699,304.082699,True
E27,2019-03,119,115,4,119,0,0,115,0,0,153.014001,0,153.014001,153.014001,43,40,3,43,0,0,40,0,0,183.217229,0,183.217229,183.217229,True
E27,2019-04,90,88,2,90,0,0,88,0,0,128.974041,0,128.974041,128.974041,48,43,5,48,0,0,43,0,0,126.036207,0,126.036207,126.036207,True
E27,2019-05,101,98,3,101,0,0,98,0,0,135.558583,0,135.558583,135.558583,40,39,1,39,1,0,38,1,0,160.61646,0.092786,160.523674,160.709246,True
E27,2019-06,101,99,2,101,0,0,99,0,0,183.810084,0,183.810084,183.810084,74,64,10,71,3,0,61,3,0,185.152254,15.016553,170.135701,200.168807,True
E27,2019-07,117,114,3,117,0,0,114,0,0,87.167048,0,87.167048,87.167048,33,29,4,31,2,0,27,2,0,75.881189,0.128498,75.752691,76.009687,True
E27,2019-08,124,121,3,124,0,0,121,0,0,191.170977,0,191.170977,191.170977,70,67,3,68,2,0,65,2,0,195.197035,0.295862,194.901173,195.492897,True
E27,2019-09,134,133,1,133,1,0,132,1,0,359.630038,2.09783,357.532208,361.727868,55,53,2,52,3,0,50,3,0,254.17618,8.326365,245.849815,262.502545,True
E27,2019-10,97,94,3,97,0,0,94,0,0,156.454784,0,156.454784,156.454784,54,53,1,48,6,0,47,6,0,207.265252,0.850632,206.41462,208.115884,True
E27,2019-11,151,149,2,150,1,0,148,1,0,282.396575,0.035,282.361575,282.431575,80,78,2,79,1,0,77,1,0,279.510476,0.00051,279.509966,279.510986,True
E27,2019-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
E27,2020-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
E27,2020-02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
E28,2016-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
E28,2016-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
E28,2016-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
E28,2017-01,2,2,0,2,0,0,2,0,0,1.073,0,1.073,1.073,1,1,0,1,0,0,1,0,0,50.27,0,50.27,50.27,True
E28,2017-02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
E28,2017-03,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,False
E28,2017-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
E28,2017-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
E28,2017-06,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,3,0,0,3,0,0,23.58753,0,23.58753,23.58753,True
E28,2017-07,2,2,0,2,0,0,2,0,0,8.344994,0,8.344994,8.344994,12,12,0,12,0,0,12,0,0,119.9988,0,119.9988,119.9988,True
E28,2017-08,1,1,0,1,0,0,1,0,0,0.7,0,0.7,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,True
E28,2017-09,3,3,0,3,0,0,3,0,0,2.83422,0,2.83422,2.83422,0,0,0,0,0,0,0,0,0,0,0,0,0,True
E28,2017-10,4,4,0,4,0,0,4,0,0,0.1922,0,0.1922,0.1922,0,0,0,0,0,0,0,0,0,0,0,0,0,True
E28,2017-11,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,3,0,0,3,0,0,29.05539,0,29.05539,29.05539,True
E28,2017-12,0,0,0,0,0,0,0,0,0,0,0,0,0,15,14,1,15,0,0,14,0,0,130.154527,0,130.154527,130.154527,True
E28,2018-01,4,4,0,4,0,0,4,0,0,26.528,0,26.528,26.528,30,27,3,30,0,0,27,0,0,257.438707,0,257.438707,257.438707,True
E28,2018-02,1,1,0,1,0,0,1,0,0,5.011102,0,5.011102,5.011102,18,3,15,18,0,0,3,0,0,212.59,0,212.59,212.59,True
E28,2018-03,0,0,0,0,0,0,0,0,0,0,0,0,0,16,16,0,16,0,0,16,0,0,156.9985,0,156.9985,156.9985,True
E28,2018-04,0,0,0,0,0,0,0,0,0,0,0,0,0,15,15,0,15,0,0,15,0,0,149.9985,0,149.9985,149.9985,True
E28,2018-05,0,0,0,0,0,0,0,0,0,0,0,0,0,16,16,0,16,0,0,16,0,0,198.453345,0,198.453345,198.453345,True
E28,2018-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
E28,2018-07,2,2,0,2,0,0,2,0,0,1.805482,0,1.805482,1.805482,3,3,0,3,0,0,3,0,0,21.3724,0,21.3724,21.3724,True
E28,2018-08,1,1,0,1,0,0,1,0,0,0.752,0,0.752,0.752,12,10,2,12,0,0,10,0,0,99.826458,0,99.826458,99.826458,True
E28,2018-09,4,4,0,4,0,0,4,0,0,0.3603,0,0.3603,0.3603,8,8,0,8,0,0,8,0,0,71.917661,0,71.917661,71.917661,True
E28,2018-10,10,10,0,10,0,0,10,0,0,0.5842,0,0.5842,0.5842,0,0,0,0,0,0,0,0,0,0,0,0,0,True
E28,2018-11,3,3,0,3,0,0,3,0,0,1.761848,0,1.761848,1.761848,20,17,3,20,0,0,17,0,0,163.58993,0,163.58993,163.58993,True
E28,2018-12,27,17,10,27,0,0,17,0,0,25.7367,0,25.7367,25.7367,49,49,0,49,0,0,49,0,0,458.626888,0,458.626888,458.626888,True
E28,2019-01,8,8,0,8,0,0,8,0,0,24.491379,0,24.491379,24.491379,0,0,0,0,0,0,0,0,0,0,0,0,0,True
E28,2019-02,4,4,0,4,0,0,4,0,0,2.112232,0,2.112232,2.112232,0,0,0,0,0,0,0,0,0,0,0,0,0,True
E28,2019-03,2,2,0,2,0,0,2,0,0,1.6293,0,1.6293,1.6293,35,35,0,35,0,0,35,0,0,350,0,350,350,True
E28,2019-04,6,3,3,6,0,0,3,0,0,2.37,0,2.37,2.37,41,40,1,41,0,0,40,0,0,400,0,400,400,True
E28,2019-05,5,5,0,5,0,0,5,0,0,2.5261,0,2.5261,2.5261,0,0,0,0,0,0,0,0,0,0,0,0,0,True
E28,2019-06,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,5.4,0,5.4,5.4,True
E28,2019-07,1,1,0,1,0,0,1,0,0,0.6025,0,0.6025,0.6025,0,0,0,0,0,0,0,0,0,0,0,0,0,True
E28,2019-08,3,3,0,3,0,0,3,0,0,0.36652,0,0.36652,0.36652,3,3,0,3,0,0,3,0,0,15.752761,0,15.752761,15.752761,True
E28,2019-09,9,9,0,9,0,0,9,0,0,3.0838,0,3.0838,3.0838,61,61,0,61,0,0,61,0,0,597.362117,0,597.362117,597.362117,True
E28,2019-10,18,18,0,18,0,0,18,0,0,4.3355,0,4.3355,4.3355,57,54,3,57,0,0,54,0,0,537.21102,0,537.21102,537.21102,True
E28,2019-11,25,25,0,25,0,0,25,0,0,18.67295,0,18.67295,18.67295,65,61,4,65,0,0,61,0,0,610,0,610,610,True
E28,2019-12,16,16,0,16,0,0,16,0,0,5.1921,0,5.1921,5.1921,3,3,0,3,0,0,3,0,0,30,0,30,30,True
E28,2020-01,8,8,0,8,0,0,8,0,0,0.40892,0,0.40892,0.40892,81,70,11,81,0,0,70,0,0,687.748341,0,687.748341,687.748341,True
E28,2020-02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
E29,2016-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
E29,2016-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
E29,2016-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
E29,2017-01,1,1,0,1,0,0,1,0,0,16.68,0,16.68,16.68,0,0,0,0,0,0,0,0,0,0,0,0,0,True
E29,2017-02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
E29,2017-03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
E29,2017-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
E29,2017-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
E29,2017-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
E29,2017-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
E29,2017-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
E29,2017-09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
E29,2017-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
E29,2017-11,5,5,0,5,0,0,5,0,0,0.1197,0,0.1197,0.1197,100,100,0,100,0,0,100,0,0,985.714828,0,985.714828,985.714828,True
E29,2017-12,5,5,0,5,0,0,5,0,0,0.485947,0,0.485947,0.485947,37,37,0,37,0,0,37,0,0,369.391104,0,369.391104,369.391104,True
E29,2018-01,2,2,0,2,0,0,2,0,0,0.1275,0,0.1275,0.1275,0,0,0,0,0,0,0,0,0,0,0,0,0,True
E29,2018-02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
E29,2018-03,1,1,0,1,0,0,1,0,0,0.0276,0,0.0276,0.0276,0,0,0,0,0,0,0,0,0,0,0,0,0,True
E29,2018-04,2,2,0,2,0,0,2,0,0,0.05,0,0.05,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,True
E29,2018-05,5,5,0,5,0,0,5,0,0,0.1708,0,0.1708,0.1708,0,0,0,0,0,0,0,0,0,0,0,0,0,True
E29,2018-06,2,2,0,2,0,0,2,0,0,0.05,0,0.05,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,True
E29,2018-07,4,4,0,4,0,0,4,0,0,0.1118,0,0.1118,0.1118,0,0,0,0,0,0,0,0,0,0,0,0,0,True
E29,2018-08,3,3,0,3,0,0,3,0,0,0.069,0,0.069,0.069,0,0,0,0,0,0,0,0,0,0,0,0,0,True
E29,2018-09,1,1,0,1,0,0,1,0,0,0.031,0,0.031,0.031,3,3,0,3,0,0,3,0,0,30,0,30,30,True
E29,2018-10,5,5,0,5,0,0,5,0,0,0.124,0,0.124,0.124,10,9,1,10,0,0,9,0,0,80.394068,0,80.394068,80.394068,True
E29,2018-11,5,5,0,5,0,0,5,0,0,0.1395,0,0.1395,0.1395,13,13,0,13,0,0,13,0,0,130,0,130,130,True
E29,2018-12,1,1,0,1,0,0,1,0,0,0.031,0,0.031,0.031,57,56,1,57,0,0,56,0,0,569.57,0,569.57,569.57,True
E29,2019-01,2,2,0,2,0,0,2,0,0,0.057,0,0.057,0.057,20,20,0,20,0,0,20,0,0,200,0,200,200,True
E29,2019-02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
E29,2019-03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
E29,2019-04,1,1,0,1,0,0,1,0,0,0.028,0,0.028,0.028,0,0,0,0,0,0,0,0,0,0,0,0,0,True
E29,2019-05,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,2,0,0,2,0,0,20.43,0,20.43,20.43,True
E29,2019-06,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,4,0,0,4,0,0,40,0,40,40,True
E29,2019-07,1,0,1,1,0,0,0,0,0,0,0,0,0,23,23,0,23,0,0,23,0,0,230,0,230,230,True
E29,2019-08,0,0,0,0,0,0,0,0,0,0,0,0,0,52,50,2,52,0,0,50,0,0,493.980281,0,493.980281,493.980281,True
E29,2019-09,0,0,0,0,0,0,0,0,0,0,0,0,0,19,19,0,19,0,0,19,0,0,190,0,190,190,True
E29,2019-10,2,2,0,2,0,0,2,0,0,0.1587,0,0.1587,0.1587,29,29,0,29,0,0,29,0,0,296.112525,0,296.112525,296.112525,True
E29,2019-11,0,0,0,0,0,0,0,0,0,0,0,0,0,72,70,2,71,0,1,70,0,0,725.04135,0,725.04135,725.04135,True
E29,2019-12,2,1,1,2,0,0,1,0,0,0.200297,0,0.200297,0.200297,34,34,0,34,0,0,34,0,0,337.003722,0,337.003722,337.003722,True
E29,2020-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
E29,2020-02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
E3,2016-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
E3,2016-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
E3,2016-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
E3,2017-01,56,55,1,55,1,0,54,1,0,144.306009,0.0089,144.297109,144.314909,1359,1335,24,1237,122,0,1216,119,0,7577.135575,1020.559096,6556.576479,8597.694671,True
E3,2017-02,43,38,5,41,2,0,36,2,0,32.912738,32.304522,0.608216,65.21726,479,448,31,320,159,0,295,153,0,6867.105454,1175.936906,5691.168548,8043.04236,True
E3,2017-03,64,60,4,64,0,0,60,0,0,160.297818,0,160.297818,160.297818,741,737,4,571,170,0,567,170,0,4950.560987,1449.811115,3500.749872,6400.372102,True
E3,2017-04,48,44,4,48,0,0,44,0,0,81.789764,0,81.789764,81.789764,385,377,8,236,149,0,232,145,0,3658.010464,666.306919,2991.703545,4324.317383,True
E3,2017-05,65,63,2,65,0,0,63,0,0,184.567005,0,184.567005,184.567005,368,361,7,247,121,0,242,119,0,2833.688686,818.368482,2015.320204,3652.057168,True
E3,2017-06,98,79,19,98,0,0,79,0,0,142.099479,0,142.099479,142.099479,427,422,5,290,137,0,285,137,0,1677.655893,922.192239,755.463654,2599.848132,True
E3,2017-07,136,130,6,136,0,0,130,0,0,178.607715,0,178.607715,178.607715,484,478,6,348,136,0,345,133,0,1834.848046,933.439348,901.408698,2768.287394,True
E3,2017-08,79,76,3,79,0,0,76,0,0,113.794701,0,113.794701,113.794701,628,614,14,516,112,0,502,112,0,2304.43437,1058.775576,1245.658794,3363.209946,True
E3,2017-09,104,103,1,104,0,0,103,0,0,95.250259,0,95.250259,95.250259,805,794,11,659,146,0,648,146,0,2798.519085,1039.833331,1758.685754,3838.352416,True
E3,2017-10,85,82,3,85,0,0,82,0,0,214.615841,0,214.615841,214.615841,876,819,57,702,174,0,672,147,0,2212.929687,710.414756,1502.514931,2923.344443,True
E3,2017-11,90,86,4,90,0,0,86,0,0,93.731515,0,93.731515,93.731515,845,842,3,689,156,0,686,156,0,2873.315199,1013.286352,1860.028847,3886.601551,True
E3,2017-12,157,152,5,157,0,0,152,0,0,579.485875,0,579.485875,579.485875,724,701,23,596,128,0,576,125,0,2097.998084,706.499335,1391.498749,2804.497419,True
E3,2018-01,109,107,2,108,1,0,106,1,0,79.605116,0.07,79.535116,79.675116,1070,1065,5,964,106,0,960,105,0,2936.335356,796.789573,2139.545783,3733.124929,True
E3,2018-02,74,73,1,74,0,0,73,0,0,205.74625,0,205.74625,205.74625,343,339,4,269,74,0,265,74,0,2338.577937,405.143414,1933.434523,2743.721351,True
E3,2018-03,116,112,4,116,0,0,112,0,0,118.836632,0,118.836632,118.836632,318,309,9,221,97,0,212,97,0,1814.781267,495.67495,1319.106317,2310.456217,True
E3,2018-04,106,102,4,106,0,0,102,0,0,111.428814,0,111.428814,111.428814,882,881,1,789,93,0,788,93,0,3232.33178,341.601247,2890.730533,3573.933027,True
E3,2018-05,130,125,5,130,0,0,125,0,0,132.465827,0,132.465827,132.465827,814,809,5,720,94,0,715,94,0,1689.246523,436.940901,1252.305622,2126.187424,True
E3,2018-06,169,164,5,169,0,0,164,0,0,82.828701,0,82.828701,82.828701,721,693,28,624,97,0,606,87,0,1825.404641,742.274219,1083.130422,2567.67886,True
E3,2018-07,143,138,5,143,0,0,138,0,0,270.480114,0,270.480114,270.480114,697,688,9,572,125,0,566,122,0,1623.19394,640.732421,982.461519,2263.926361,True
E3,2018-08,141,136,5,140,1,0,135,1,0,109.561014,0.0158,109.545214,109.576814,609,606,3,501,108,0,500,106,0,1190.432004,461.431506,729.000498,1651.86351,True
E3,2018-09,153,147,6,152,1,0,146,1,0,168.521318,0.0288,168.492518,168.550118,554,551,3,449,105,0,449,102,0,2165.506748,356.007128,1809.49962,2521.513876,True
E3,2018-10,88,88,0,88,0,0,88,0,0,147.850592,0,147.850592,147.850592,546,535,11,447,99,0,439,96,0,2128.33114,634.518964,1493.812176,2762.850104,True
E3,2018-11,145,135,10,145,0,0,135,0,0,118.618268,0,118.618268,118.618268,816,812,4,648,168,0,648,164,0,2395.018543,738.578472,1656.440071,3133.597015,True
E3,2018-12,157,148,9,150,7,0,141,7,0,103.142898,0.180414,102.962484,103.323312,924,900,24,758,166,0,746,154,0,1629.767124,627.595073,1002.172051,2257.362197,True
E3,2019-01,158,147,11,158,0,0,147,0,0,118.842172,0,118.842172,118.842172,1195,1183,12,1105,90,0,1093,90,0,3658.451996,659.839558,2998.612438,4318.291554,True
E3,2019-02,92,84,8,92,0,0,84,0,0,37.828454,0,37.828454,37.828454,300,298,2,227,73,0,227,71,0,953.530202,279.073672,674.45653,1232.603874,True
E3,2019-03,163,156,7,163,0,0,156,0,0,178.877862,0,178.877862,178.877862,567,563,4,446,121,0,442,121,0,2762.96971,362.170958,2400.798752,3125.140668,True
E3,2019-04,208,204,4,207,1,0,203,1,0,88.219897,0.25,87.969897,88.469897,468,468,0,318,150,0,318,150,0,1681.706934,595.50114,1086.205794,2277.208074,True
E3,2019-05,175,171,4,173,2,0,169,2,0,180.390173,0.147202,180.242971,180.537375,459,457,2,327,132,0,325,132,0,1947.929235,574.823459,1373.105776,2522.752694,True
E3,2019-06,143,136,7,142,1,0,135,1,0,248.077491,0.039399,248.038092,248.11689,414,404,10,324,90,0,316,88,0,1545.584825,370.189026,1175.395799,1915.773851,True
E3,2019-07,191,181,10,189,2,0,179,2,0,138.757329,0.25,138.507329,139.007329,654,645,9,526,128,0,518,127,0,958.370265,311.645265,646.725,1270.01553,True
E3,2019-08,123,123,0,121,2,0,121,2,0,125.824201,0.62008,125.204121,126.444281,593,572,21,506,87,0,485,87,0,857.507617,167.751952,689.755665,1025.259569,True
E3,2019-09,169,167,2,167,2,0,165,2,0,94.867064,0.03,94.837064,94.897064,583,569,14,464,119,0,450,119,0,1626.957235,374.848504,1252.108731,2001.805739,True
E3,2019-10,120,115,5,119,1,0,114,1,0,78.559825,0.0286,78.531225,78.588425,767,761,6,638,129,0,633,128,0,1660.432067,533.513619,1126.918448,2193.945686,True
E3,2019-11,175,160,15,175,0,0,160,0,0,185.18077,0,185.18077,185.18077,774,771,3,682,92,0,680,91,0,1556.781582,192.393084,1364.388498,1749.174666,True
E3,2019-12,182,178,4,180,2,0,176,2,0,234.019599,0.05482,233.964779,234.074419,444,444,0,335,109,0,335,109,0,1364.787351,244.357307,1120.430044,1609.144658,True
E3,2020-01,88,84,4,88,0,0,84,0,0,71.261266,0,71.261266,71.261266,346,344,2,233,113,0,232,112,0,1287.375247,375.177555,912.197692,1662.552802,True
E3,2020-02,18,18,0,18,0,0,18,0,0,0.713423,0,0.713423,0.713423,94,93,1,68,26,0,68,25,0,908.786754,85.275261,823.511493,994.062015,True
E30,2016-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
