enterprise_id,enterprise_name,main_risk_score,risk_instability_mean,risk_instability_sd,risk_instability_p05,risk_instability_p10,risk_instability_p50,risk_instability_p90,risk_instability_p95,risk_instability_min,risk_instability_max,risk_instability_test_count,label_spreading_risk_score,label_spreading_final_labeled_nodes,label_spreading_final_unlabeled_target_nodes,label_spreading_test_labels_hidden,rating_prob_A,rating_prob_B,rating_prob_C,rating_prob_D,predicted_rating,ood_feature_count,ood_feature_fraction,missing_primary_feature_count,novelty_score_max_tail_distance,ood_flag,threshold_source,threshold_rule,main_risk_rank,label_spreading_risk_rank,rank_difference_label_spreading_minus_main,main_top20_candidate,label_spreading_top20_candidate,rating_probability_sum,rating_probability_min,rating_row_nonnegative_ok,rating_row_sum_ok,rating_probability_check,risk_instability_interval_width,risk_disagreement_abs,rating_entropy_normalized,uncertainty_reason_ood,uncertainty_reason_interval_width,uncertainty_reason_model_disagreement,uncertainty_reason_rating_entropy,uncertainty_reasons,high_uncertainty_flag,risk_interval_is_external_confidence_interval,risk_interval_definition,risk_interpretation
E322,***装饰工程设计有限公司,0.1548339118,0.1553372766,0.02294455222,0.1200412949,0.1290409744,0.1570692681,0.1856160604,0.1874524309,0.07681672231,0.2015173093,50,0.3335534649,123,302,True,0.04061953748,0.2185147559,0.5610394109,0.1798262957,C,0,0,0,0,False,attachment1_123_only,any_primary_feature_outside_reference_quantile_interval,116,72,-44,0,0,1,0.04061953748,True,True,PASS,0.06741113602,0.1787195532,0.7900663525,False,False,False,True,rating_entropy,1,False,repeated_fold_model_instability_5th_to_95th_percentile; not an external confidence interval,historical invoice behavior relative default tendency; 302 firms have no observed default labels
E304,***环保科技有限公司,0.1525397498,0.1799490644,0.04706009195,0.118760122,0.1225493936,0.1755938122,0.2410767929,0.2614124498,0.09517721152,0.2754206966,50,7.388270029e-05,123,302,True,0.5665203857,0.3487096311,0.07771703513,0.007052948098,A,0,0,0,0,False,attachment1_123_only,any_primary_feature_outside_reference_quantile_interval,117,298,181,0,0,1,0.007052948098,True,True,PASS,0.1426523278,0.1524658671,0.665642596,False,False,False,False,none,0,False,repeated_fold_model_instability_5th_to_95th_percentile; not an external confidence interval,historical invoice behavior relative default tendency; 302 firms have no observed default labels
E355,***地毯经营部,0.1524745622,0.1877655474,0.0357901221,0.1332541925,0.1507945953,0.1842756298,0.2339655849,0.2586649516,0.1209568182,0.2840976039,50,0.0468321025,123,302,True,0.2239958028,0.4805490588,0.2642972054,0.03115793294,B,0,0,0,0,False,attachment1_123_only,any_primary_feature_outside_reference_quantile_interval,118,122,4,0,0,1,0.03115793294,True,True,PASS,0.1254107591,0.1056424597,0.8274271441,False,False,False,True,rating_entropy,1,False,repeated_fold_model_instability_5th_to_95th_percentile; not an external confidence interval,historical invoice behavior relative default tendency; 302 firms have no observed default labels
E358,***五金经营部,0.1521510173,0.1839293917,0.03963812032,0.1409426634,0.1473939028,0.1761373298,0.2210148058,0.2536291033,0.06196395036,0.293885693,50,0.1719889303,123,302,True,0.1060041937,0.3888317863,0.4325586919,0.07260532809,C,2,0.1333333333,0,1.59629952e-05,True,attachment1_123_only,any_primary_feature_outside_reference_quantile_interval,119,98,-21,0,0,1,0.07260532809,True,True,PASS,0.1126864399,0.01983791307,0.8354070285,True,False,False,True,OOD|rating_entropy,1,False,repeated_fold_model_instability_5th_to_95th_percentile; not an external confidence interval,historical invoice behavior relative default tendency; 302 firms have no observed default labels
E393,***商贸有限责任公司,0.150808229,0.1677966666,0.036402986,0.1107022163,0.1183133391,0.1641529082,0.2155626565,0.2218524813,0.08425279204,0.2671571492,50,0.009264556981,123,302,True,0.1787245723,0.4638492814,0.3165138056,0.04091234063,B,0,0,0,0,False,attachment1_123_only,any_primary_feature_outside_reference_quantile_interval,120,182,62,0,0,1,0.04091234063,True,True,PASS,0.1111502649,0.141543672,0.836011037,False,False,False,True,rating_entropy,1,False,repeated_fold_model_instability_5th_to_95th_percentile; not an external confidence interval,historical invoice behavior relative default tendency; 302 firms have no observed default labels
E267,***林园艺场,0.1493498218,0.1673341121,0.03144567373,0.1228621255,0.1330897704,0.1653946683,0.2080222666,0.2090972438,0.106076746,0.2865265316,50,0.0416058386,123,302,True,0.1093528734,0.3941963996,0.4261575833,0.07029314372,C,0,0,0,0,False,attachment1_123_only,any_primary_feature_outside_reference_quantile_interval,121,127,6,0,0,1,0.07029314372,True,True,PASS,0.08623511829,0.1077439832,0.8361141335,False,False,False,True,rating_entropy,1,False,repeated_fold_model_instability_5th_to_95th_percentile; not an external confidence interval,historical invoice behavior relative default tendency; 302 firms have no observed default labels
E342,***裕华机械厂,0.1478845965,0.1494244027,0.02637883893,0.1142100879,0.1255212803,0.14800561,0.1823082188,0.1956317818,0.07858813389,0.2111713558,50,0.006900389734,123,302,True,0.1235594811,0.4144717803,0.4001894573,0.06177928134,B,0,0,0,0,False,attachment1_123_only,any_primary_feature_outside_reference_quantile_interval,122,191,69,0,0,1,0.06177928134,True,True,PASS,0.08142169389,0.1409842067,0.8381470722,False,False,False,True,rating_entropy,1,False,repeated_fold_model_instability_5th_to_95th_percentile; not an external confidence interval,historical invoice behavior relative default tendency; 302 firms have no observed default labels
E334,***机械科技有限公司,0.1477545204,0.1558362776,0.02698335812,0.119526311,0.124764048,0.155970966,0.1902574414,0.2050806524,0.1099073596,0.2141079789,50,0.7196848707,123,302,True,0.05080343148,0.2557916091,0.5455986748,0.1478062846,C,0,0,0,0,False,attachment1_123_only,any_primary_feature_outside_reference_quantile_interval,123,26,-97,0,1,1,0.05080343148,True,True,PASS,0.08555434142,0.5719303503,0.8030578034,False,False,True,True,label_spreading_disagreement|rating_entropy,1,False,repeated_fold_model_instability_5th_to_95th_percentile; not an external confidence interval,historical invoice behavior relative default tendency; 302 firms have no observed default labels
E130,个体经营E130,0.1468784157,0.1429183043,0.04123950439,0.0839697776,0.08981509754,0.1398301353,0.1970876129,0.2144989351,0.07101755188,0.2723810851,50,0.005617171628,123,302,True,0.02240132754,0.1367691129,0.5525150874,0.2883144721,C,0,0,0,0,False,attachment1_123_only,any_primary_feature_outside_reference_quantile_interval,124,202,78,0,0,1,0.02240132754,True,True,PASS,0.1305291575,0.1412612441,0.7527709625,False,False,False,True,rating_entropy,1,False,repeated_fold_model_instability_5th_to_95th_percentile; not an external confidence interval,historical invoice behavior relative default tendency; 302 firms have no observed default labels
E340,***物流有限公司,0.1454453977,0.1694353134,0.038557159,0.1080680057,0.125002087,0.1671405776,0.2178357829,0.2315998341,0.07813178403,0.250121903,50,0.01532121318,123,302,True,0.1429168214,0.4364789413,0.3678688204,0.05273541694,B,0,0,0,0,False,attachment1_123_only,any_primary_feature_outside_reference_quantile_interval,125,160,35,0,0,1,0.05273541694,True,True,PASS,0.1235318284,0.1301241846,0.8388860313,False,False,False,True,rating_entropy,1,False,repeated_fold_model_instability_5th_to_95th_percentile; not an external confidence interval,historical invoice behavior relative default tendency; 302 firms have no observed default labels
E391,***五金店,0.1448750785,0.1601813052,0.03070826779,0.1120882781,0.1254308235,0.1593252071,0.1977682832,0.2154414185,0.09652100967,0.2356464369,50,0.02924982076,123,302,True,0.3519312893,0.4657930079,0.1654685806,0.01680712222,B,0,0,0,0,False,attachment1_123_only,any_primary_feature_outside_reference_quantile_interval,126,138,12,0,0,1,0.01680712222,True,True,PASS,0.1033531404,0.1156252578,0.7860868467,False,False,False,True,rating_entropy,1,False,repeated_fold_model_instability_5th_to_95th_percentile; not an external confidence interval,historical invoice behavior relative default tendency; 302 firms have no observed default labels
E375,***电器经营部,0.1440779626,0.1758508873,0.0376699352,0.1244184474,0.1343468413,0.1707609971,0.2315710647,0.2449552609,0.1165148082,0.2875866077,50,0.02501846371,123,302,True,0.3604700124,0.4627388417,0.160588392,0.0162027539,B,1,0.06666666667,0,1.278471425e-07,True,attachment1_123_only,any_primary_feature_outside_reference_quantile_interval,127,145,18,0,0,1,0.0162027539,True,True,PASS,0.1205368135,0.1190594989,0.7825800158,True,False,False,True,OOD|rating_entropy,1,False,repeated_fold_model_instability_5th_to_95th_percentile; not an external confidence interval,historical invoice behavior relative default tendency; 302 firms have no observed default labels
E210,***建筑工程有限公司,0.1435127899,0.1434077889,0.03394021802,0.09012062411,0.09699476688,0.1435410221,0.1926809325,0.1971605092,0.08109008821,0.2236479247,50,0.04147508717,123,302,True,0.04733259611,0.2436738458,0.5515663259,0.1574272322,C,0,0,0,0,False,attachment1_123_only,any_primary_feature_outside_reference_quantile_interval,128,128,0,0,0,1,0.04733259611,True,True,PASS,0.1070398851,0.1020377027,0.7990137457,False,False,False,True,rating_entropy,1,False,repeated_fold_model_instability_5th_to_95th_percentile; not an external confidence interval,historical invoice behavior relative default tendency; 302 firms have no observed default labels
E279,***环保包装有限公司,0.1428469075,0.1426617196,0.03623111941,0.08712850357,0.09796042791,0.138397656,0.1892049189,0.1903624066,0.0783453128,0.2154487229,50,0.4303550883,123,302,True,0.01721032017,0.1091732068,0.5271657681,0.3464507048,C,0,0,0,0,False,attachment1_123_only,any_primary_feature_outside_reference_quantile_interval,129,56,-73,0,1,1,0.01721032017,True,True,PASS,0.1032339031,0.2875081808,0.7332260215,False,False,True,False,label_spreading_disagreement,1,False,repeated_fold_model_instability_5th_to_95th_percentile; not an external confidence interval,historical invoice behavior relative default tendency; 302 firms have no observed default labels
E372,***汽车维修有限责任公司,0.142314924,0.1443747613,0.02942424061,0.09779724127,0.1021583059,0.1511232001,0.1746547858,0.1857766245,0.07909961269,0.2068407495,50,0.005190259332,123,302,True,0.1305904419,0.4231554415,0.388049045,0.05820507153,B,0,0,0,0,False,attachment1_123_only,any_primary_feature_outside_reference_quantile_interval,130,205,75,0,0,1,0.05820507153,True,True,PASS,0.08797938326,0.1371246647,0.8386536469,False,False,False,True,rating_entropy,1,False,repeated_fold_model_instability_5th_to_95th_percentile; not an external confidence interval,historical invoice behavior relative default tendency; 302 firms have no observed default labels
E314,***房地产营销策划有限公司,0.1395367699,0.1442467249,0.016710124,0.118523032,0.1224164082,0.1425547452,0.1661075887,0.1665760375,0.1115410028,0.1817436958,50,0.3460022007,123,302,True,0.1258038435,0.4173348187,0.3962633858,0.06059795199,B,0,0,0,0,False,attachment1_123_only,any_primary_feature_outside_reference_quantile_interval,131,68,-63,0,0,1,0.06059795199,True,True,PASS,0.04805300557,0.2064654309,0.8383412845,False,False,True,True,label_spreading_disagreement|rating_entropy,1,False,repeated_fold_model_instability_5th_to_95th_percentile; not an external confidence interval,historical invoice behavior relative default tendency; 302 firms have no observed default labels
E248,***智能科技有限公司,0.1381627205,0.1360826097,0.01899409178,0.1073479302,0.1141859853,0.1313970624,0.1630355524,0.1663814721,0.100584158,0.1764284343,50,0.0003637347957,123,302,True,0.109070346,0.3937529217,0.4266935602,0.07048317211,C,0,0,0,0,False,attachment1_123_only,any_primary_feature_outside_reference_quantile_interval,132,276,144,0,0,1,0.07048317211,True,True,PASS,0.05903354186,0.1377989857,0.8360581374,False,False,False,True,rating_entropy,1,False,repeated_fold_model_instability_5th_to_95th_percentile; not an external confidence interval,historical invoice behavior relative default tendency; 302 firms have no observed default labels
E219,***品牌营销策划有限公司,0.137299131,0.1513507163,0.03453205687,0.1009516989,0.1097477536,0.1453334759,0.1975314958,0.2103282921,0.0898562302,0.2367856862,50,0.02827016619,123,302,True,0.374924741,0.4571521791,0.1526822124,0.0152408675,B,0,0,0,0,False,attachment1_123_only,any_primary_feature_outside_reference_quantile_interval,133,139,6,0,0,1,0.0152408675,True,True,PASS,0.1093765933,0.1090289649,0.7764281766,False,False,False,True,rating_entropy,1,False,repeated_fold_model_instability_5th_to_95th_percentile; not an external confidence interval,historical invoice behavior relative default tendency; 302 firms have no observed default labels
E281,***商业管理有限责任公司,0.1359964619,0.168903272,0.04492634277,0.1072961204,0.1178297874,0.1647861412,0.2386137019,0.2486754968,0.09494279516,0.2573042524,50,0.001188748448,123,302,True,0.6107734547,0.3176107611,0.06573477137,0.005881012843,A,0,0,0,0,False,attachment1_123_only,any_primary_feature_outside_reference_quantile_interval,134,244,110,0,0,1,0.005881012843,True,True,PASS,0.1413793763,0.1348077135,0.6308540868,False,False,False,False,none,0,False,repeated_fold_model_instability_5th_to_95th_percentile; not an external confidence interval,historical invoice behavior relative default tendency; 302 firms have no observed default labels
E299,***压缩天然气有限责任公司,0.1349061069,0.1642168887,0.04505574558,0.1015428533,0.1094307615,0.1608874994,0.2307099705,0.2494484072,0.08792233413,0.2563538968,50,0.0001046399031,123,302,True,0.5358564135,0.3692449751,0.08692202083,0.007976590602,A,0,0,0,0,False,attachment1_123_only,any_primary_feature_outside_reference_quantile_interval,135,293,158,0,0,1,0.007976590602,True,True,PASS,0.1479055538,0.134801467,0.6874852633,False,False,False,False,none,0,False,repeated_fold_model_instability_5th_to_95th_percentile; not an external confidence interval,historical invoice behavior relative default tendency; 302 firms have no observed default labels
E329,***园艺有限责任公司,0.1341729487,0.1520140238,0.02346964753,0.1213884805,0.1274917252,0.1502937492,0.1842952155,0.1900701902,0.1110928005,0.2304428414,50,0.3625113103,123,302,True,0.1543048218,0.4468637735,0.3504170975,0.04841430724,B,1,0.06666666667,0,3.217132545e-05,True,attachment1_123_only,any_primary_feature_outside_reference_quantile_interval,136,67,-69,0,0,1,0.04841430724,True,True,PASS,0.06868170965,0.2283383616,0.8384749116,True,False,True,True,OOD|label_spreading_disagreement|rating_entropy,1,False,repeated_fold_model_instability_5th_to_95th_percentile; not an external confidence interval,historical invoice behavior relative default tendency; 302 firms have no observed default labels
E278,***贸易有限公司,0.1297228562,0.130453431,0.01558206244,0.1031400906,0.1064571532,0.1312092655,0.1515139775,0.1519464052,0.09615553252,0.1677059596,50,0.001167089182,123,302,True,0.1646974894,0.4549098835,0.3354283233,0.0449643038,B,0,0,0,0,False,attachment1_123_only,any_primary_feature_outside_reference_quantile_interval,137,246,109,0,0,1,0.0449643038,True,True,PASS,0.0488063146,0.128555767,0.8376623078,False,False,False,True,rating_entropy,1,False,repeated_fold_model_instability_5th_to_95th_percentile; not an external confidence interval,historical invoice behavior relative default tendency; 302 firms have no observed default labels
E348,***酒店管理有限公司,0.1280317091,0.1360064796,0.0281171898,0.09238035989,0.09741371518,0.139376681,0.1694225855,0.1850520973,0.07557516838,0.190606104,50,0.0006511467783,123,302,True,0.1732699539,0.4606192569,0.3236967444,0.04241404479,B,0,0,0,0,False,attachment1_123_only,any_primary_feature_outside_reference_quantile_interval,138,260,122,0,0,1,0.04241404479,True,True,PASS,0.09267173742,0.1273805623,0.8367222567,False,False,False,True,rating_entropy,1,False,repeated_fold_model_instability_5th_to_95th_percentile; not an external confidence interval,historical invoice behavior relative default tendency; 302 firms have no observed default labels
E239,个体经营E239,0.1275079889,0.1408359313,0.02131715667,0.1053921309,0.1196199997,0.1398931934,0.1694278997,0.1745254514,0.09549313074,0.1891412321,50,0.3740157464,123,302,True,0.1847119257,0.4670564838,0.308870442,0.03936114847,B,0,0,0,0,False,attachment1_123_only,any_primary_feature_outside_reference_quantile_interval,139,65,-74,0,0,1,0.03936114847,True,True,PASS,0.06913332055,0.2465077575,0.8351377834,False,False,True,True,label_spreading_disagreement|rating_entropy,1,False,repeated_fold_model_instability_5th_to_95th_percentile; not an external confidence interval,historical invoice behavior relative default tendency; 302 firms have no observed default labels
