enterprise_id,enterprise_name,main_risk_score,risk_instability_mean,risk_instability_sd,risk_instability_p05,risk_instability_p10,risk_instability_p50,risk_instability_p90,risk_instability_p95,risk_instability_min,risk_instability_max,risk_instability_test_count,label_spreading_risk_score,label_spreading_final_labeled_nodes,label_spreading_final_unlabeled_target_nodes,label_spreading_test_labels_hidden,rating_prob_A,rating_prob_B,rating_prob_C,rating_prob_D,predicted_rating,ood_feature_count,ood_feature_fraction,missing_primary_feature_count,novelty_score_max_tail_distance,ood_flag,threshold_source,threshold_rule,main_risk_rank,label_spreading_risk_rank,rank_difference_label_spreading_minus_main,main_top20_candidate,label_spreading_top20_candidate,rating_probability_sum,rating_probability_min,rating_row_nonnegative_ok,rating_row_sum_ok,rating_probability_check,risk_instability_interval_width,risk_disagreement_abs,rating_entropy_normalized,uncertainty_reason_ood,uncertainty_reason_interval_width,uncertainty_reason_model_disagreement,uncertainty_reason_rating_entropy,uncertainty_reasons,high_uncertainty_flag,risk_interval_is_external_confidence_interval,risk_interval_definition,risk_interpretation,rating_probability_sum_recomputed,risk_mean,risk_p90,risk_used,risk_used_column,pD,d_probability_reject_flag,uncertainty_reason_ood_optimization,uncertainty_reason_interval_optimization,uncertainty_reason_disagreement_optimization,uncertainty_reason_entropy_optimization,optimization_uncertainty_flag,uncertainty_cap_applied,max_loan_limit_10k,eligible_for_optimization,optimization_threshold_source,d_rule_description,uncertainty_rule_description,scenario_id,risk_variant,lgd,funding_cost_rate,budget_definition,nominal_budget_10k,decision,decision_reason,selected_rate,selected_rate_percent,offered_loan_amount_10k,offered_loan_amount_yuan,selected_acceptance_probability,selected_customer_churn_mass,expected_disbursed_amount_10k,expected_interest_income_10k,expected_credit_loss_10k,expected_funding_cost_10k,expected_net_return_10k,unit_expected_net_return_per_10k,budget_projection_adjustment_10k,selected_rate_is_observed_attachment3_point,no_D_churn_extrapolation_used,risk_is_historical_relative_default_tendency,customer_churn_is_not_default_rate,industry_code,q2_main_risk,robust_risk,unknown_industry_flag,industry_high_uncertainty_flag,q2_baseline_risk,q3_scenario_id,scenario,q2_scenario_id,risk_override_column,risk_override_only
E207,个体经营E207,0.1054744699,0.08836384667,0.02143167763,0.05571435029,0.06401947685,0.08417836382,0.1144858602,0.1269048597,0.05037460964,0.1478874202,50,0.001197064068,123,302,True,0.09066312358,0.3609885881,0.4631712306,0.08517705778,C,0,0,0,0,False,attachment1_123_only,any_primary_feature_outside_reference_quantile_interval,204,243,39,0,0,1,0.08517705778,True,True,PASS,0.07119050937,0.08318251183,0.8308030121,False,False,False,True,rating_entropy,1,False,repeated_fold_model_instability_5th_to_95th_percentile; not an external confidence interval,historical invoice behavior relative default tendency; not a verified PD,1,0.1054744699,0.1144858602,0.1054744699,risk_mean,0.08517705778,False,False,False,False,True,True,True,50,True,q2_optimization_config_pre_registered,pD >= tau_D => reject; D mass has no churn curve,OOD/interval/disagreement/entropy flag => max-loan cap,robust,mean,0.5,0.03,nominal_equality,10000,贷,优化选择；高不确定性额度上限,0.1425,14.25,50,500000,0.1410711336,0.7737518087,7.053556681,0.8991160804,0.3719850758,0.2116067004,0.3155243042,0.006310486084,0,True,True,True,True,unknown,0.08437957589,0.1054744699,1,1,0.08437957589,robust,robust,primary,robust_risk,True
E208,个体经营E208,0.08293726593,0.09150477843,0.027263001,0.05429232369,0.05990527652,0.0862455979,0.1299800428,0.1403484786,0.04241369233,0.157426262,50,0.0001607179174,123,302,True,0.86402023,0.1172852922,0.01723563733,0.00145884054,A,0,0,0,0,False,attachment1_123_only,any_primary_feature_outside_reference_quantile_interval,227,290,63,0,0,1,0.00145884054,True,True,PASS,0.0860561549,0.06618909482,0.3297714987,False,False,False,False,none,0,False,repeated_fold_model_instability_5th_to_95th_percentile; not an external confidence interval,historical invoice behavior relative default tendency; not a verified PD,1,0.08293726593,0.1299800428,0.08293726593,risk_mean,0.00145884054,False,False,False,False,False,False,False,100,True,q2_optimization_config_pre_registered,pD >= tau_D => reject; D mass has no churn curve,OOD/interval/disagreement/entropy flag => max-loan cap,robust,mean,0.5,0.03,nominal_equality,10000,贷,优化选择,0.1225,12.25,100,1000000,0.1881769293,0.8103642302,18.81769293,2.113983104,0.7803440013,0.5645307879,0.7691083144,0.007691083144,0,True,True,True,True,unknown,0.06634981274,0.08293726593,1,1,0.06634981274,robust,robust,primary,robust_risk,True
E209,***工程检测有限公司,0.05103735154,0.0568748942,0.01061578916,0.03725117169,0.04283396714,0.05598742579,0.06988001748,0.07543265916,0.03544798104,0.07878138165,50,0.01367634408,123,302,True,0.2567394933,0.4837628146,0.2333265615,0.02617113054,B,0,0,0,0,False,attachment1_123_only,any_primary_feature_outside_reference_quantile_interval,253,166,-87,0,0,1,0.02617113054,True,True,PASS,0.03818148746,0.03651404465,0.8189345812,False,False,False,True,rating_entropy,1,False,repeated_fold_model_instability_5th_to_95th_percentile; not an external confidence interval,historical invoice behavior relative default tendency; not a verified PD,0.9999999999,0.05103735154,0.06988001748,0.05103735154,risk_mean,0.02617113054,False,False,False,False,True,True,True,50,True,q2_optimization_config_pre_registered,pD >= tau_D => reject; D mass has no churn curve,OOD/interval/disagreement/entropy flag => max-loan cap,robust,mean,0.5,0.03,nominal_equality,10000,贷,优化选择；高不确定性额度上限,0.1065,10.65,50,500000,0.2667742623,0.7070546071,13.33871311,1.348070666,0.3403862951,0.4001613934,0.6075229772,0.01215045954,0,True,True,True,True,other_services,0.05019038873,0.05103735154,0,0,0.05019038873,robust,robust,primary,robust_risk,True
E210,***建筑工程有限公司,0.167057857,0.1434077889,0.03394021802,0.09012062411,0.09699476688,0.1435410221,0.1926809325,0.1971605092,0.08109008821,0.2236479247,50,0.04147508717,123,302,True,0.04733259611,0.2436738458,0.5515663259,0.1574272322,C,0,0,0,0,False,attachment1_123_only,any_primary_feature_outside_reference_quantile_interval,128,128,0,0,0,1,0.04733259611,True,True,PASS,0.1070398851,0.1020377027,0.7990137457,False,False,False,True,rating_entropy,1,False,repeated_fold_model_instability_5th_to_95th_percentile; not an external confidence interval,historical invoice behavior relative default tendency; not a verified PD,1,0.167057857,0.1926809325,0.167057857,risk_mean,0.1574272322,False,False,False,False,True,True,True,50,True,q2_optimization_config_pre_registered,pD >= tau_D => reject; D mass has no churn curve,OOD/interval/disagreement/entropy flag => max-loan cap,robust,mean,0.5,0.03,nominal_equality,10000,不贷,高不确定性规则降额后未被优化选择,,,0,0,0,0,0,0,0,0,0,0,0,False,True,True,True,construction,0.1435127899,0.167057857,0,0,0.1435127899,robust,robust,primary,robust_risk,True
E211,个体经营E211,0.05621436501,0.05776158109,0.01182812417,0.04041519942,0.04239825179,0.05596413526,0.07084636875,0.07729031091,0.03018093324,0.09168111311,50,0.00607471354,123,302,True,0.5149548833,0.3826970524,0.09367997251,0.008668091797,A,0,0,0,0,False,attachment1_123_only,any_primary_feature_outside_reference_quantile_interval,267,196,-71,0,0,1,0.008668091797,True,True,PASS,0.03687511149,0.03889677847,0.7013858471,False,False,False,False,none,0,False,repeated_fold_model_instability_5th_to_95th_percentile; not an external confidence interval,historical invoice behavior relative default tendency; not a verified PD,1,0.05621436501,0.07084636875,0.05621436501,risk_mean,0.008668091797,False,False,False,False,False,False,False,100,True,q2_optimization_config_pre_registered,pD >= tau_D => reject; D mass has no churn curve,OOD/interval/disagreement/entropy flag => max-loan cap,robust,mean,0.5,0.03,nominal_equality,10000,贷,优化选择,0.1225,12.25,100,1000000,0.1953457861,0.7959861221,19.53457861,2.258465698,0.5490619661,0.5860373583,1.123366373,0.01123366373,0,True,True,True,True,unknown,0.04497149201,0.05621436501,1,1,0.04497149201,robust,robust,primary,robust_risk,True
E212,***建电管理咨询有限公司,0.05982267401,0.06383641726,0.0125408699,0.04276797559,0.04597571117,0.06284443313,0.0793632645,0.08607397523,0.03727613804,0.09321426707,50,0.00338845132,123,302,True,0.5213045365,0.378660431,0.09158277153,0.008452260958,A,0,0,0,0,False,attachment1_123_only,any_primary_feature_outside_reference_quantile_interval,248,217,-31,0,0,1,0.008452260958,True,True,PASS,0.04330599964,0.05158930768,0.6972449436,False,False,False,False,none,0,False,repeated_fold_model_instability_5th_to_95th_percentile; not an external confidence interval,historical invoice behavior relative default tendency; not a verified PD,1,0.05982267401,0.0793632645,0.05982267401,risk_mean,0.008452260958,False,False,False,False,False,False,False,100,True,q2_optimization_config_pre_registered,pD >= tau_D => reject; D mass has no churn curve,OOD/interval/disagreement/entropy flag => max-loan cap,robust,mean,0.5,0.03,nominal_equality,10000,贷,优化选择,0.1225,12.25,100,1000000,0.1952280763,0.7963196627,19.52280763,2.248475382,0.5839532785,0.585684229,1.078837875,0.01078837875,0,True,True,True,True,leasing_business_services,0.054977759,0.05982267401,0,0,0.054977759,robust,robust,primary,robust_risk,True
E213,***科技有限公司,0.06518266627,0.06015382815,0.01099151679,0.03985049886,0.04859350989,0.05890033295,0.07310147333,0.07653785756,0.0355972824,0.0856137553,50,8.925010069e-05,123,302,True,0.2945391869,0.4806985397,0.203011692,0.02175058142,B,0,0,0,0,False,attachment1_123_only,any_primary_feature_outside_reference_quantile_interval,251,295,44,0,0,1,0.02175058142,True,True,PASS,0.0366873587,0.05205688292,0.8072679616,False,False,False,True,rating_entropy,1,False,repeated_fold_model_instability_5th_to_95th_percentile; not an external confidence interval,historical invoice behavior relative default tendency; not a verified PD,1,0.06518266627,0.07310147333,0.06518266627,risk_mean,0.02175058142,False,False,False,False,True,True,True,50,True,q2_optimization_config_pre_registered,pD >= tau_D => reject; D mass has no churn curve,OOD/interval/disagreement/entropy flag => max-loan cap,robust,mean,0.5,0.03,nominal_equality,10000,贷,优化选择；高不确定性额度上限,0.1225,12.25,50,500000,0.1985228485,0.7797265701,9.926142426,1.136693425,0.3235062146,0.2977842728,0.5154029373,0.01030805875,0,True,True,True,True,unknown,0.05214613302,0.06518266627,1,1,0.05214613302,robust,robust,primary,robust_risk,True
E214,***建筑工程有限公司,0.08414540355,0.08000083207,0.01662377366,0.05188241142,0.06183312895,0.07733128888,0.1010562991,0.1052080575,0.0470415984,0.1180888239,50,0.009868293035,123,302,True,0.261473602,0.4837393819,0.2292371141,0.02554990198,B,0,0,0,0,False,attachment1_123_only,any_primary_feature_outside_reference_quantile_interval,213,179,-34,0,0,1,0.02554990198,True,True,PASS,0.05332564611,0.06241769123,0.8175773095,False,False,False,True,rating_entropy,1,False,repeated_fold_model_instability_5th_to_95th_percentile; not an external confidence interval,historical invoice behavior relative default tendency; not a verified PD,1,0.08414540355,0.1010562991,0.08414540355,risk_mean,0.02554990198,False,False,False,False,True,True,True,50,True,q2_optimization_config_pre_registered,pD >= tau_D => reject; D mass has no churn curve,OOD/interval/disagreement/entropy flag => max-loan cap,robust,mean,0.5,0.03,nominal_equality,10000,贷,优化选择；高不确定性额度上限,0.1425,14.25,50,500000,0.1433928674,0.8310572306,7.169643372,0.9357049943,0.3016462674,0.2150893012,0.4189694257,0.008379388514,0,True,True,True,True,construction,0.07228598426,0.08414540355,0,0,0.07228598426,robust,robust,primary,robust_risk,True
E215,***建筑工程有限公司,0.1184265333,0.1115520683,0.02113366698,0.07930997032,0.08485220447,0.108015372,0.1370884234,0.1498114147,0.07612546563,0.1743457275,50,0.01406444887,123,302,True,0.2002583915,0.4738630357,0.2901314277,0.03574714506,B,0,0,0,0,False,attachment1_123_only,any_primary_feature_outside_reference_quantile_interval,172,164,-8,0,0,1,0.03574714506,True,True,PASS,0.07050144439,0.08767109655,0.8324653607,False,False,False,True,rating_entropy,1,False,repeated_fold_model_instability_5th_to_95th_percentile; not an external confidence interval,historical invoice behavior relative default tendency; not a verified PD,1,0.1184265333,0.1370884234,0.1184265333,risk_mean,0.03574714506,False,False,False,False,True,True,True,50,True,q2_optimization_config_pre_registered,pD >= tau_D => reject; D mass has no churn curve,OOD/interval/disagreement/entropy flag => max-loan cap,robust,mean,0.5,0.03,nominal_equality,10000,贷,优化选择；高不确定性额度上限,0.1425,14.25,50,500000,0.1442271625,0.8200256924,7.211358127,0.9059212326,0.4270080717,0.2163407438,0.2625724171,0.005251448342,0,True,True,True,True,construction,0.1017355454,0.1184265333,0,0,0.1017355454,robust,robust,primary,robust_risk,True
E216,***建设工程有限公司,0.08604409853,0.0802389639,0.01295026587,0.06020628269,0.06193340529,0.08007396148,0.09656195272,0.1019589641,0.05305422445,0.1065319045,50,0.005047389163,123,302,True,0.2701984782,0.4834097488,0.2219316656,0.02446010746,B,0,0,0,0,False,attachment1_123_only,any_primary_feature_outside_reference_quantile_interval,209,206,-3,0,0,1,0.02446010746,True,True,PASS,0.04175268139,0.06886968877,0.8149961158,False,False,False,True,rating_entropy,1,False,repeated_fold_model_instability_5th_to_95th_percentile; not an external confidence interval,historical invoice behavior relative default tendency; not a verified PD,1,0.08604409853,0.09656195272,0.08604409853,risk_mean,0.02446010746,False,False,False,False,True,True,True,50,True,q2_optimization_config_pre_registered,pD >= tau_D => reject; D mass has no churn curve,OOD/interval/disagreement/entropy flag => max-loan cap,robust,mean,0.5,0.03,nominal_equality,10000,贷,优化选择；高不确定性额度上限,0.1425,14.25,50,500000,0.1432218422,0.8323180504,7.161092109,0.9326514412,0.3080848575,0.2148327633,0.4097338204,0.008194676408,0,True,True,True,True,construction,0.07391707793,0.08604409853,0,0,0.07391707793,robust,robust,primary,robust_risk,True
E217,个体经营E217,0.999999,0.8553475911,0.1080272759,0.6366607735,0.6856430659,0.8805899616,0.961571423,0.9749910662,0.5359542215,0.979964432,50,0.9479120621,123,302,True,9.834305362e-05,0.0007135054058,0.009671930558,0.989516221,D,4,0.2666666667,0,1.113753067,True,attachment1_123_only,any_primary_feature_outside_reference_quantile_interval,1,8,7,1,1,1,9.834305362e-05,True,True,PASS,0.3383302927,0.03369978179,0.04426847484,True,True,False,False,OOD|risk_interval_width,1,False,repeated_fold_model_instability_5th_to_95th_percentile; not an external confidence interval,historical invoice behavior relative default tendency; not a verified PD,1,0.999999,0.961571423,0.999999,risk_mean,0.989516221,True,True,True,False,False,True,False,0,False,q2_optimization_config_pre_registered,pD >= tau_D => reject; D mass has no churn curve,OOD/interval/disagreement/entropy flag => max-loan cap,robust,mean,0.5,0.03,nominal_equality,10000,不贷,D概率规则拒贷,,,0,0,0,0,0,0,0,0,0,0,0,False,True,True,True,unknown,0.9142122803,0.999999,1,1,0.9142122803,robust,robust,primary,robust_risk,True
E218,***建设工程有限公司,0.3967960849,0.3375752527,0.08706117502,0.2141179786,0.2439767824,0.3235344597,0.4430636639,0.4802701446,0.1831561804,0.6134609682,50,0.1545235585,123,302,True,0.1131122125,0.3999416964,0.419098044,0.06784804717,C,0,0,0,0,False,attachment1_123_only,any_primary_feature_outside_reference_quantile_interval,51,100,49,1,0,1,0.06784804717,True,True,PASS,0.266152166,0.186348246,0.8367977465,False,True,False,True,risk_interval_width|rating_entropy,1,False,repeated_fold_model_instability_5th_to_95th_percentile; not an external confidence interval,historical invoice behavior relative default tendency; not a verified PD,1,0.3967960849,0.4430636639,0.3967960849,risk_mean,0.06784804717,False,False,True,False,True,True,True,50,True,q2_optimization_config_pre_registered,pD >= tau_D => reject; D mass has no churn curve,OOD/interval/disagreement/entropy flag => max-loan cap,robust,mean,0.5,0.03,nominal_equality,10000,不贷,高不确定性规则降额后未被优化选择,,,0,0,0,0,0,0,0,0,0,0,0,False,True,True,True,construction,0.3408718045,0.3967960849,0,0,0.3408718045,robust,robust,primary,robust_risk,True
E219,***品牌营销策划有限公司,0.1493986169,0.1513507163,0.03453205687,0.1009516989,0.1097477536,0.1453334759,0.1975314958,0.2103282921,0.0898562302,0.2367856862,50,0.02827016619,123,302,True,0.374924741,0.4571521791,0.1526822124,0.0152408675,B,0,0,0,0,False,attachment1_123_only,any_primary_feature_outside_reference_quantile_interval,133,139,6,0,0,1,0.0152408675,True,True,PASS,0.1093765933,0.1090289649,0.7764281766,False,False,False,True,rating_entropy,1,False,repeated_fold_model_instability_5th_to_95th_percentile; not an external confidence interval,historical invoice behavior relative default tendency; not a verified PD,1,0.1493986169,0.1975314958,0.1493986169,risk_mean,0.0152408675,False,False,False,False,True,True,True,50,True,q2_optimization_config_pre_registered,pD >= tau_D => reject; D mass has no churn curve,OOD/interval/disagreement/entropy flag => max-loan cap,robust,mean,0.5,0.03,nominal_equality,10000,贷,优化选择；高不确定性额度上限,0.1425,14.25,50,500000,0.1406284828,0.8441306497,7.031424138,0.8522838213,0.5252425206,0.2109427241,0.1160985766,0.002321971531,0,True,True,True,True,leasing_business_services,0.137299131,0.1493986169,0,0,0.137299131,robust,robust,primary,robust_risk,True
E220,***文化传播有限公司,0.06055926864,0.06501738521,0.01219149927,0.04529123701,0.04794417372,0.06385847377,0.08001072991,0.08287492091,0.0389233452,0.0910788351,50,0.002913645286,123,302,True,0.1431647131,0.4367237933,0.3674770073,0.05263448633,B,1,0.06666666667,0,0.008344215878,True,attachment1_123_only,any_primary_feature_outside_reference_quantile_interval,244,219,-25,0,0,1,0.05263448633,True,True,PASS,0.0375836839,0.05664064472,0.8388830442,True,False,False,True,OOD|rating_entropy,1,False,repeated_fold_model_instability_5th_to_95th_percentile; not an external confidence interval,historical invoice behavior relative default tendency; not a verified PD,1,0.06055926864,0.08001072991,0.06055926864,risk_mean,0.05263448633,False,True,False,False,True,True,True,50,True,q2_optimization_config_pre_registered,pD >= tau_D => reject; D mass has no churn curve,OOD/interval/disagreement/entropy flag => max-loan cap,robust,mean,0.5,0.03,nominal_equality,10000,贷,优化选择；高不确定性额度上限,0.1225,12.25,50,500000,0.196766568,0.7505989457,9.8383284,1.132209487,0.2979009863,0.295149852,0.5391586491,0.01078317298,0,True,True,True,True,other_services,0.05955429,0.06055926864,0,0,0.05955429,robust,robust,primary,robust_risk,True
E221,***测绘服务有限公司,0.07235627101,0.08081940183,0.01372821238,0.05828112952,0.06652346284,0.0803680496,0.09580067052,0.09851196033,0.04921362842,0.1182143545,50,0.460374248,123,302,True,0.1708934691,0.4591159766,0.3268938195,0.04309673485,B,0,0,0,0,False,attachment1_123_only,any_primary_feature_outside_reference_quantile_interval,216,49,-167,0,1,1,0.04309673485,True,True,PASS,0.04023083081,0.3892187264,0.8370054037,False,False,True,True,label_spreading_disagreement|rating_entropy,1,False,repeated_fold_model_instability_5th_to_95th_percentile; not an external confidence interval,historical invoice behavior relative default tendency; not a verified PD,1,0.07235627101,0.09580067052,0.07235627101,risk_mean,0.04309673485,False,False,False,True,True,True,True,50,True,q2_optimization_config_pre_registered,pD >= tau_D => reject; D mass has no churn curve,OOD/interval/disagreement/entropy flag => max-loan cap,robust,mean,0.5,0.03,nominal_equality,10000,贷,优化选择；高不确定性额度上限,0.1425,14.25,50,500000,0.1442692093,0.8126340559,7.213460464,0.9535417943,0.2609695501,0.2164038139,0.4761684303,0.009523368606,0,True,True,True,True,other_services,0.07115552158,0.07235627101,0,0,0.07115552158,robust,robust,primary,robust_risk,True
E222,***数码科技有限公司,0.1110368907,0.09443886063,0.01921599859,0.06372326949,0.07003095549,0.09494967911,0.1205729393,0.122464055,0.04608062651,0.1335005905,50,0.0004576577598,123,302,True,0.1833140401,0.4663383774,0.3106328987,0.03971468383,B,0,0,0,0,False,attachment1_123_only,any_primary_feature_outside_reference_quantile_interval,194,273,79,0,0,1,0.03971468383,True,True,PASS,0.05874078551,0.08837185478,0.8353499652,False,False,False,True,rating_entropy,1,False,repeated_fold_model_instability_5th_to_95th_percentile; not an external confidence interval,historical invoice behavior relative default tendency; not a verified PD,1,0.1110368907,0.1205729393,0.1110368907,risk_mean,0.03971468383,False,False,False,False,True,True,True,50,True,q2_optimization_config_pre_registered,pD >= tau_D => reject; D mass has no churn curve,OOD/interval/disagreement/entropy flag => max-loan cap,robust,mean,0.5,0.03,nominal_equality,10000,贷,优化选择；高不确定性额度上限,0.1425,14.25,50,500000,0.144291693,0.8159936232,7.214584648,0.9139236932,0.4005425234,0.2164375394,0.2969436303,0.005938872606,0,True,True,True,True,unknown,0.08882951254,0.1110368907,1,1,0.08882951254,robust,robust,primary,robust_risk,True
