enterprise_id,enterprise_name,scenario_count,loan_frequency,loan_count,offered_amount_min_10k,offered_amount_max_10k,offered_amount_mean_10k,offered_amount_sd_10k,selected_rate_observation_count,selected_rate_missing_all,selected_rate_min,selected_rate_max,selected_rate_mean,selected_rate_sd,formal_robust_amount_10k,formal_robust_rate_missing,formal_robust_selected_rate,amount_delta_mean_vs_formal_robust_10k,rate_delta_mean_vs_formal_robust_pp,stability_label,analysis_rule,excluded_scenario,exclusion_reason,spread_interpretation
E399,***装饰工程有限公司,12,0.0,0,0.0,0.0,0.0,0.0,0,1,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,consistently_not_selected,"robust_selected_core if loan_frequency>=0.80; selection_sensitive if 0<loan_frequency<0.80; consistently_not_selected if loan_frequency=0; selection-frequency analysis only, not enterprise robustness or default conclusion",exploratory_combined_adverse,exploratory combined boundary is not a formal or single-factor scenario; excluded from selection frequency,deterministic scenario spread; not a statistical confidence interval
E400,***办公用品经营部,12,0.0,0,0.0,0.0,0.0,0.0,0,1,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,consistently_not_selected,"robust_selected_core if loan_frequency>=0.80; selection_sensitive if 0<loan_frequency<0.80; consistently_not_selected if loan_frequency=0; selection-frequency analysis only, not enterprise robustness or default conclusion",exploratory_combined_adverse,exploratory combined boundary is not a formal or single-factor scenario; excluded from selection frequency,deterministic scenario spread; not a statistical confidence interval
E401,***遮阳技术发展中心,12,0.0,0,0.0,0.0,0.0,0.0,0,1,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,consistently_not_selected,"robust_selected_core if loan_frequency>=0.80; selection_sensitive if 0<loan_frequency<0.80; consistently_not_selected if loan_frequency=0; selection-frequency analysis only, not enterprise robustness or default conclusion",exploratory_combined_adverse,exploratory combined boundary is not a formal or single-factor scenario; excluded from selection frequency,deterministic scenario spread; not a statistical confidence interval
E402,***商贸有限公司,12,0.0,0,0.0,0.0,0.0,0.0,0,1,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,consistently_not_selected,"robust_selected_core if loan_frequency>=0.80; selection_sensitive if 0<loan_frequency<0.80; consistently_not_selected if loan_frequency=0; selection-frequency analysis only, not enterprise robustness or default conclusion",exploratory_combined_adverse,exploratory combined boundary is not a formal or single-factor scenario; excluded from selection frequency,deterministic scenario spread; not a statistical confidence interval
E403,***机械有限公司,12,0.0,0,0.0,0.0,0.0,0.0,0,1,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,consistently_not_selected,"robust_selected_core if loan_frequency>=0.80; selection_sensitive if 0<loan_frequency<0.80; consistently_not_selected if loan_frequency=0; selection-frequency analysis only, not enterprise robustness or default conclusion",exploratory_combined_adverse,exploratory combined boundary is not a formal or single-factor scenario; excluded from selection frequency,deterministic scenario spread; not a statistical confidence interval
E404,个体经营E404,12,0.0,0,0.0,0.0,0.0,0.0,0,1,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,consistently_not_selected,"robust_selected_core if loan_frequency>=0.80; selection_sensitive if 0<loan_frequency<0.80; consistently_not_selected if loan_frequency=0; selection-frequency analysis only, not enterprise robustness or default conclusion",exploratory_combined_adverse,exploratory combined boundary is not a formal or single-factor scenario; excluded from selection frequency,deterministic scenario spread; not a statistical confidence interval
E405,***职业技能服务有限公司,12,0.0,0,0.0,0.0,0.0,0.0,0,1,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,consistently_not_selected,"robust_selected_core if loan_frequency>=0.80; selection_sensitive if 0<loan_frequency<0.80; consistently_not_selected if loan_frequency=0; selection-frequency analysis only, not enterprise robustness or default conclusion",exploratory_combined_adverse,exploratory combined boundary is not a formal or single-factor scenario; excluded from selection frequency,deterministic scenario spread; not a statistical confidence interval
E406,***招投标代理有限公司,12,0.0,0,0.0,0.0,0.0,0.0,0,1,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,consistently_not_selected,"robust_selected_core if loan_frequency>=0.80; selection_sensitive if 0<loan_frequency<0.80; consistently_not_selected if loan_frequency=0; selection-frequency analysis only, not enterprise robustness or default conclusion",exploratory_combined_adverse,exploratory combined boundary is not a formal or single-factor scenario; excluded from selection frequency,deterministic scenario spread; not a statistical confidence interval
E407,***装饰工程有限公司,12,0.0,0,0.0,0.0,0.0,0.0,0,1,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,consistently_not_selected,"robust_selected_core if loan_frequency>=0.80; selection_sensitive if 0<loan_frequency<0.80; consistently_not_selected if loan_frequency=0; selection-frequency analysis only, not enterprise robustness or default conclusion",exploratory_combined_adverse,exploratory combined boundary is not a formal or single-factor scenario; excluded from selection frequency,deterministic scenario spread; not a statistical confidence interval
E408,***空调制冷有限责任公司,12,0.0,0,0.0,0.0,0.0,0.0,0,1,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,consistently_not_selected,"robust_selected_core if loan_frequency>=0.80; selection_sensitive if 0<loan_frequency<0.80; consistently_not_selected if loan_frequency=0; selection-frequency analysis only, not enterprise robustness or default conclusion",exploratory_combined_adverse,exploratory combined boundary is not a formal or single-factor scenario; excluded from selection frequency,deterministic scenario spread; not a statistical confidence interval
E409,***塑胶有限公司,12,0.0,0,0.0,0.0,0.0,0.0,0,1,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,consistently_not_selected,"robust_selected_core if loan_frequency>=0.80; selection_sensitive if 0<loan_frequency<0.80; consistently_not_selected if loan_frequency=0; selection-frequency analysis only, not enterprise robustness or default conclusion",exploratory_combined_adverse,exploratory combined boundary is not a formal or single-factor scenario; excluded from selection frequency,deterministic scenario spread; not a statistical confidence interval
E410,***网络科技有限公司,12,0.0,0,0.0,0.0,0.0,0.0,0,1,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,consistently_not_selected,"robust_selected_core if loan_frequency>=0.80; selection_sensitive if 0<loan_frequency<0.80; consistently_not_selected if loan_frequency=0; selection-frequency analysis only, not enterprise robustness or default conclusion",exploratory_combined_adverse,exploratory combined boundary is not a formal or single-factor scenario; excluded from selection frequency,deterministic scenario spread; not a statistical confidence interval
E411,***机电设备有限公司,12,0.0,0,0.0,0.0,0.0,0.0,0,1,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,consistently_not_selected,"robust_selected_core if loan_frequency>=0.80; selection_sensitive if 0<loan_frequency<0.80; consistently_not_selected if loan_frequency=0; selection-frequency analysis only, not enterprise robustness or default conclusion",exploratory_combined_adverse,exploratory combined boundary is not a formal or single-factor scenario; excluded from selection frequency,deterministic scenario spread; not a statistical confidence interval
E412,***汽车贸易有限公司,12,0.0,0,0.0,0.0,0.0,0.0,0,1,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,consistently_not_selected,"robust_selected_core if loan_frequency>=0.80; selection_sensitive if 0<loan_frequency<0.80; consistently_not_selected if loan_frequency=0; selection-frequency analysis only, not enterprise robustness or default conclusion",exploratory_combined_adverse,exploratory combined boundary is not a formal or single-factor scenario; excluded from selection frequency,deterministic scenario spread; not a statistical confidence interval
E413,***石材工艺品有限公司,12,0.0,0,0.0,0.0,0.0,0.0,0,1,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,consistently_not_selected,"robust_selected_core if loan_frequency>=0.80; selection_sensitive if 0<loan_frequency<0.80; consistently_not_selected if loan_frequency=0; selection-frequency analysis only, not enterprise robustness or default conclusion",exploratory_combined_adverse,exploratory combined boundary is not a formal or single-factor scenario; excluded from selection frequency,deterministic scenario spread; not a statistical confidence interval
E414,***物流有限责任公司***分公司,12,0.0,0,0.0,0.0,0.0,0.0,0,1,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,consistently_not_selected,"robust_selected_core if loan_frequency>=0.80; selection_sensitive if 0<loan_frequency<0.80; consistently_not_selected if loan_frequency=0; selection-frequency analysis only, not enterprise robustness or default conclusion",exploratory_combined_adverse,exploratory combined boundary is not a formal or single-factor scenario; excluded from selection frequency,deterministic scenario spread; not a statistical confidence interval
E415,***广告设计服务部,12,0.0,0,0.0,0.0,0.0,0.0,0,1,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,consistently_not_selected,"robust_selected_core if loan_frequency>=0.80; selection_sensitive if 0<loan_frequency<0.80; consistently_not_selected if loan_frequency=0; selection-frequency analysis only, not enterprise robustness or default conclusion",exploratory_combined_adverse,exploratory combined boundary is not a formal or single-factor scenario; excluded from selection frequency,deterministic scenario spread; not a statistical confidence interval
E416,***科技有限公司,12,0.0,0,0.0,0.0,0.0,0.0,0,1,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,consistently_not_selected,"robust_selected_core if loan_frequency>=0.80; selection_sensitive if 0<loan_frequency<0.80; consistently_not_selected if loan_frequency=0; selection-frequency analysis only, not enterprise robustness or default conclusion",exploratory_combined_adverse,exploratory combined boundary is not a formal or single-factor scenario; excluded from selection frequency,deterministic scenario spread; not a statistical confidence interval
E417,***园林景观工程有限公司,12,0.0,0,0.0,0.0,0.0,0.0,0,1,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,consistently_not_selected,"robust_selected_core if loan_frequency>=0.80; selection_sensitive if 0<loan_frequency<0.80; consistently_not_selected if loan_frequency=0; selection-frequency analysis only, not enterprise robustness or default conclusion",exploratory_combined_adverse,exploratory combined boundary is not a formal or single-factor scenario; excluded from selection frequency,deterministic scenario spread; not a statistical confidence interval
E418,***营销策划有限公司,12,0.0,0,0.0,0.0,0.0,0.0,0,1,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,consistently_not_selected,"robust_selected_core if loan_frequency>=0.80; selection_sensitive if 0<loan_frequency<0.80; consistently_not_selected if loan_frequency=0; selection-frequency analysis only, not enterprise robustness or default conclusion",exploratory_combined_adverse,exploratory combined boundary is not a formal or single-factor scenario; excluded from selection frequency,deterministic scenario spread; not a statistical confidence interval
E419,***科技有限公司,12,0.0,0,0.0,0.0,0.0,0.0,0,1,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,consistently_not_selected,"robust_selected_core if loan_frequency>=0.80; selection_sensitive if 0<loan_frequency<0.80; consistently_not_selected if loan_frequency=0; selection-frequency analysis only, not enterprise robustness or default conclusion",exploratory_combined_adverse,exploratory combined boundary is not a formal or single-factor scenario; excluded from selection frequency,deterministic scenario spread; not a statistical confidence interval
E420,***康药房,12,0.0,0,0.0,0.0,0.0,0.0,0,1,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,consistently_not_selected,"robust_selected_core if loan_frequency>=0.80; selection_sensitive if 0<loan_frequency<0.80; consistently_not_selected if loan_frequency=0; selection-frequency analysis only, not enterprise robustness or default conclusion",exploratory_combined_adverse,exploratory combined boundary is not a formal or single-factor scenario; excluded from selection frequency,deterministic scenario spread; not a statistical confidence interval
E421,***保温材料有限公司,12,0.0,0,0.0,0.0,0.0,0.0,0,1,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,consistently_not_selected,"robust_selected_core if loan_frequency>=0.80; selection_sensitive if 0<loan_frequency<0.80; consistently_not_selected if loan_frequency=0; selection-frequency analysis only, not enterprise robustness or default conclusion",exploratory_combined_adverse,exploratory combined boundary is not a formal or single-factor scenario; excluded from selection frequency,deterministic scenario spread; not a statistical confidence interval
E422,***童装店,12,0.0,0,0.0,0.0,0.0,0.0,0,1,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,consistently_not_selected,"robust_selected_core if loan_frequency>=0.80; selection_sensitive if 0<loan_frequency<0.80; consistently_not_selected if loan_frequency=0; selection-frequency analysis only, not enterprise robustness or default conclusion",exploratory_combined_adverse,exploratory combined boundary is not a formal or single-factor scenario; excluded from selection frequency,deterministic scenario spread; not a statistical confidence interval
E423,***通风设备有限公司,12,0.0,0,0.0,0.0,0.0,0.0,0,1,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,consistently_not_selected,"robust_selected_core if loan_frequency>=0.80; selection_sensitive if 0<loan_frequency<0.80; consistently_not_selected if loan_frequency=0; selection-frequency analysis only, not enterprise robustness or default conclusion",exploratory_combined_adverse,exploratory combined boundary is not a formal or single-factor scenario; excluded from selection frequency,deterministic scenario spread; not a statistical confidence interval
E424,***贸易有限公司,12,0.0,0,0.0,0.0,0.0,0.0,0,1,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,consistently_not_selected,"robust_selected_core if loan_frequency>=0.80; selection_sensitive if 0<loan_frequency<0.80; consistently_not_selected if loan_frequency=0; selection-frequency analysis only, not enterprise robustness or default conclusion",exploratory_combined_adverse,exploratory combined boundary is not a formal or single-factor scenario; excluded from selection frequency,deterministic scenario spread; not a statistical confidence interval
E425,***商贸有限公司,12,0.0,0,0.0,0.0,0.0,0.0,0,1,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,consistently_not_selected,"robust_selected_core if loan_frequency>=0.80; selection_sensitive if 0<loan_frequency<0.80; consistently_not_selected if loan_frequency=0; selection-frequency analysis only, not enterprise robustness or default conclusion",exploratory_combined_adverse,exploratory combined boundary is not a formal or single-factor scenario; excluded from selection frequency,deterministic scenario spread; not a statistical confidence interval
